GEO.id,GEO.id2,GEO.display-label,D001
1000000US530330003001030,530330003001030,"Block 1030, Block Group 1, Census Tract 3, King County, Washington",15
1000000US530330003001031,530330003001031,"Block 1031, Block Group 1, Census Tract 3, King County, Washington",26
1000000US530330003001032,530330003001032,"Block 1032, Block Group 1, Census Tract 3, King County, Washington",12
1000000US530330003001033,530330003001033,"Block 1033, Block Group 1, Census Tract 3, King County, Washington",12
1000000US530330003001034,530330003001034,"Block 1034, Block Group 1, Census Tract 3, King County, Washington",17
1000000US530330003001035,530330003001035,"Block 1035, Block Group 1, Census Tract 3, King County, Washington",14
1000000US530330003002000,530330003002000,"Block 2000, Block Group 2, Census Tract 3, King County, Washington",25
1000000US530330003002001,530330003002001,"Block 2001, Block Group 2, Census Tract 3, King County, Washington",25
1000000US530330003002002,530330003002002,"Block 2002, Block Group 2, Census Tract 3, King County, Washington",12
1000000US530330003002003,530330003002003,"Block 2003, Block Group 2, Census Tract 3, King County, Washington",23
1000000US530330003002004,530330003002004,"Block 2004, Block Group 2, Census Tract 3, King County, Washington",25
1000000US530330003002005,530330003002005,"Block 2005, Block Group 2, Census Tract 3, King County, Washington",13
1000000US530330003002006,530330003002006,"Block 2006, Block Group 2, Census Tract 3, King County, Washington",52
1000000US530330003002007,530330003002007,"Block 2007, Block Group 2, Census Tract 3, King County, Washington",0
1000000US530330003002008,530330003002008,"Block 2008, Block Group 2, Census Tract 3, King County, Washington",45
1000000US530330003002009,530330003002009,"Block 2009, Block Group 2, Census Tract 3, King County, Washington",6
1000000US530330003002010,530330003002010,"Block 2010, Block Group 2, Census Tract 3, King County, Washington",0
1000000US530330003002011,530330003002011,"Block 2011, Block Group 2, Census Tract 3, King County, Washington",0
1000000US530330003002012,530330003002012,"Block 2012, Block Group 2, Census Tract 3, King County, Washington",17
1000000US530330003002013,530330003002013,"Block 2013, Block Group 2, Census Tract 3, King County, Washington",17
1000000US530330003002014,530330003002014,"Block 2014, Block Group 2, Census Tract 3, King County, Washington",26
1000000US530330003002015,530330003002015,"Block 2015, Block Group 2, Census Tract 3, King County, Washington",126
1000000US530330003002016,530330003002016,"Block 2016, Block Group 2, Census Tract 3, King County, Washington",0
1000000US530330003002017,530330003002017,"Block 2017, Block Group 2, Census Tract 3, King County, Washington",3
1000000US530330003002018,530330003002018,"Block 2018, Block Group 2, Census Tract 3, King County, Washington",45
1000000US530330003002019,530330003002019,"Block 2019, Block Group 2, Census Tract 3, King County, Washington",0
1000000US530330003002020,530330003002020,"Block 2020, Block Group 2, Census Tract 3, King County, Washington",8
1000000US530330003002021,530330003002021,"Block 2021, Block Group 2, Census Tract 3, King County, Washington",2
1000000US530330003002022,530330003002022,"Block 2022, Block Group 2, Census Tract 3, King County, Washington",8
1000000US530330003002023,530330003002023,"Block 2023, Block Group 2, Census Tract 3, King County, Washington",15
1000000US530330003002024,530330003002024,"Block 2024, Block Group 2, Census Tract 3, King County, Washington",12
1000000US530330003002025,530330003002025,"Block 2025, Block Group 2, Census Tract 3, King County, Washington",26
1000000US530330003002026,530330003002026,"Block 2026, Block Group 2, Census Tract 3, King County, Washington",30
1000000US530330003002027,530330003002027,"Block 2027, Block Group 2, Census Tract 3, King County, Washington",12
1000000US530330003002028,530330003002028,"Block 2028, Block Group 2, Census Tract 3, King County, Washington",20
1000000US530330003002029,530330003002029,"Block 2029, Block Group 2, Census Tract 3, King County, Washington",27
1000000US530330003002030,530330003002030,"Block 2030, Block Group 2, Census Tract 3, King County, Washington",12
1000000US530330003002031,530330003002031,"Block 2031, Block Group 2, Census Tract 3, King County, Washington",22
1000000US530330004011000,530330004011000,"Block 1000, Block Group 1, Census Tract 4.01, King County, Washington",6
1000000US530330004011001,530330004011001,"Block 1001, Block Group 1, Census Tract 4.01, King County, Washington",316
1000000US530330004011002,530330004011002,"Block 1002, Block Group 1, Census Tract 4.01, King County, Washington",20
1000000US530330004011003,530330004011003,"Block 1003, Block Group 1, Census Tract 4.01, King County, Washington",22
1000000US530330004011004,530330004011004,"Block 1004, Block Group 1, Census Tract 4.01, King County, Washington",64
1000000US530330004011005,530330004011005,"Block 1005, Block Group 1, Census Tract 4.01, King County, Washington",460
1000000US530330004011006,530330004011006,"Block 1006, Block Group 1, Census Tract 4.01, King County, Washington",474
1000000US530330004011007,530330004011007,"Block 1007, Block Group 1, Census Tract 4.01, King County, Washington",2
1000000US530330004011008,530330004011008,"Block 1008, Block Group 1, Census Tract 4.01, King County, Washington",180
1000000US530330004011009,530330004011009,"Block 1009, Block Group 1, Census Tract 4.01, King County, Washington",391
1000000US530330004012000,530330004012000,"Block 2000, Block Group 2, Census Tract 4.01, King County, Washington",21
1000000US530330004012001,530330004012001,"Block 2001, Block Group 2, Census Tract 4.01, King County, Washington",11
1000000US530330004012002,530330004012002,"Block 2002, Block Group 2, Census Tract 4.01, King County, Washington",22
1000000US530330004012003,530330004012003,"Block 2003, Block Group 2, Census Tract 4.01, King County, Washington",15
1000000US530330004012004,530330004012004,"Block 2004, Block Group 2, Census Tract 4.01, King County, Washington",58
1000000US530330004012005,530330004012005,"Block 2005, Block Group 2, Census Tract 4.01, King County, Washington",17
1000000US530330004012006,530330004012006,"Block 2006, Block Group 2, Census Tract 4.01, King County, Washington",22
1000000US530330004012007,530330004012007,"Block 2007, Block Group 2, Census Tract 4.01, King County, Washington",20
1000000US530330004012008,530330004012008,"Block 2008, Block Group 2, Census Tract 4.01, King County, Washington",23
1000000US530330004012009,530330004012009,"Block 2009, Block Group 2, Census Tract 4.01, King County, Washington",21
1000000US530330004012010,530330004012010,"Block 2010, Block Group 2, Census Tract 4.01, King County, Washington",10
1000000US530330004012011,530330004012011,"Block 2011, Block Group 2, Census Tract 4.01, King County, Washington",12
1000000US530330004012012,530330004012012,"Block 2012, Block Group 2, Census Tract 4.01, King County, Washington",39
1000000US530330004012013,530330004012013,"Block 2013, Block Group 2, Census Tract 4.01, King County, Washington",14
1000000US530330004012014,530330004012014,"Block 2014, Block Group 2, Census Tract 4.01, King County, Washington",9
1000000US530330004012015,530330004012015,"Block 2015, Block Group 2, Census Tract 4.01, King County, Washington",21
1000000US530330004012016,530330004012016,"Block 2016, Block Group 2, Census Tract 4.01, King County, Washington",331
1000000US530330004012017,530330004012017,"Block 2017, Block Group 2, Census Tract 4.01, King County, Washington",50
1000000US530330004013000,530330004013000,"Block 3000, Block Group 3, Census Tract 4.01, King County, Washington",1017
1000000US530330004013001,530330004013001,"Block 3001, Block Group 3, Census Tract 4.01, King County, Washington",0
1000000US530330004013002,530330004013002,"Block 3002, Block Group 3, Census Tract 4.01, King County, Washington",46
1000000US530330004013003,530330004013003,"Block 3003, Block Group 3, Census Tract 4.01, King County, Washington",0
1000000US530330004021000,530330004021000,"Block 1000, Block Group 1, Census Tract 4.02, King County, Washington",41
1000000US530330004021001,530330004021001,"Block 1001, Block Group 1, Census Tract 4.02, King County, Washington",17
1000000US530330004021002,530330004021002,"Block 1002, Block Group 1, Census Tract 4.02, King County, Washington",18
1000000US530330004021003,530330004021003,"Block 1003, Block Group 1, Census Tract 4.02, King County, Washington",120
1000000US530330004021004,530330004021004,"Block 1004, Block Group 1, Census Tract 4.02, King County, Washington",51
1000000US530330004021005,530330004021005,"Block 1005, Block Group 1, Census Tract 4.02, King County, Washington",71
1000000US530330004021006,530330004021006,"Block 1006, Block Group 1, Census Tract 4.02, King County, Washington",30
1000000US530330004021007,530330004021007,"Block 1007, Block Group 1, Census Tract 4.02, King County, Washington",10
1000000US530330004021008,530330004021008,"Block 1008, Block Group 1, Census Tract 4.02, King County, Washington",19
1000000US530330004021009,530330004021009,"Block 1009, Block Group 1, Census Tract 4.02, King County, Washington",21
1000000US530330004021010,530330004021010,"Block 1010, Block Group 1, Census Tract 4.02, King County, Washington",19
1000000US530330004021011,530330004021011,"Block 1011, Block Group 1, Census Tract 4.02, King County, Washington",23
1000000US530330004021012,530330004021012,"Block 1012, Block Group 1, Census Tract 4.02, King County, Washington",21
1000000US530330004021013,530330004021013,"Block 1013, Block Group 1, Census Tract 4.02, King County, Washington",23
1000000US530330004021014,530330004021014,"Block 1014, Block Group 1, Census Tract 4.02, King County, Washington",85
1000000US530330004022000,530330004022000,"Block 2000, Block Group 2, Census Tract 4.02, King County, Washington",7
1000000US530330004022001,530330004022001,"Block 2001, Block Group 2, Census Tract 4.02, King County, Washington",52
1000000US530330004022002,530330004022002,"Block 2002, Block Group 2, Census Tract 4.02, King County, Washington",58
1000000US530330004022003,530330004022003,"Block 2003, Block Group 2, Census Tract 4.02, King County, Washington",14
1000000US530330004022004,530330004022004,"Block 2004, Block Group 2, Census Tract 4.02, King County, Washington",13
1000000US530330004022005,530330004022005,"Block 2005, Block Group 2, Census Tract 4.02, King County, Washington",12
1000000US530330004022006,530330004022006,"Block 2006, Block Group 2, Census Tract 4.02, King County, Washington",14
1000000US530330004022007,530330004022007,"Block 2007, Block Group 2, Census Tract 4.02, King County, Washington",29
1000000US530330004022008,530330004022008,"Block 2008, Block Group 2, Census Tract 4.02, King County, Washington",11
1000000US530330004022009,530330004022009,"Block 2009, Block Group 2, Census Tract 4.02, King County, Washington",23
1000000US530330004022010,530330004022010,"Block 2010, Block Group 2, Census Tract 4.02, King County, Washington",20
1000000US530330004022011,530330004022011,"Block 2011, Block Group 2, Census Tract 4.02, King County, Washington",70
1000000US530330004022012,530330004022012,"Block 2012, Block Group 2, Census Tract 4.02, King County, Washington",18
1000000US530330004022013,530330004022013,"Block 2013, Block Group 2, Census Tract 4.02, King County, Washington",18
1000000US530330004022014,530330004022014,"Block 2014, Block Group 2, Census Tract 4.02, King County, Washington",51
1000000US530330004022015,530330004022015,"Block 2015, Block Group 2, Census Tract 4.02, King County, Washington",17
1000000US530330004022016,530330004022016,"Block 2016, Block Group 2, Census Tract 4.02, King County, Washington",3
1000000US530330004023000,530330004023000,"Block 3000, Block Group 3, Census Tract 4.02, King County, Washington",20
1000000US530330004023001,530330004023001,"Block 3001, Block Group 3, Census Tract 4.02, King County, Washington",20
1000000US530330004023002,530330004023002,"Block 3002, Block Group 3, Census Tract 4.02, King County, Washington",14
1000000US530330004023003,530330004023003,"Block 3003, Block Group 3, Census Tract 4.02, King County, Washington",99
